"","company","year","latitude","longitude","variable_code"
"4451","CLYDE WESLEYAN CHURCH",2023,35.530224,-82.914377,"Count of Religous Institutions"
"4452","JEHOVAH'S WITNESS CHURCH",2023,35.493559,-82.971189,"Count of Religous Institutions"
"4453","LAKE HILLS CHURCH",2023,35.449826,-83.058556,"Count of Religous Institutions"
"4454","REBUILDING HOPE INC",2023,36.313774,-78.41076,"Count of Religous Institutions"
"4455","SHILOH BAPTIST CHURCH",2023,36.220015,-78.440895,"Count of Religous Institutions"
"4456","FIRST BAPTIST CHURCH CREEDMOOR",2023,36.116973,-78.686334,"Count of Religous Institutions"
"4457","OASIS OF HOPE MINISTRIES",2023,36.352007,-78.376937,"Count of Religous Institutions"
"4458","PROVIDENCE CHURCH",2023,35.533665,-82.938201,"Count of Religous Institutions"
"4459","PENTECOST TEMPLE",2023,35.599647,-83.001559,"Count of Religous Institutions"
"4460","CALVARY CHAPEL WAYNESVILLE",2023,35.49233,-82.987568,"Count of Religous Institutions"
"4461","LORD JESUS CHRIST HSE-PRAYER",2023,36.311812,-78.592309,"Count of Religous Institutions"
"4462","MACEDONIA BAPTIST CHURCH",2023,35.48299,-83.31691,"Count of Religous Institutions"
"4463","MT ZION MISSIONARY BAPTIST CHR",2023,35.431722,-83.445558,"Count of Religous Institutions"
"4464","PISGAH TIRE",2023,35.532279,-82.854252,"Count of Religous Institutions"
"4465","FIRST BAPTIST CHURCH OF CLYDE",2023,35.531101,-82.910849,"Count of Religous Institutions"
"4466","CROSSPOINT BAPTIST CHURCH",2023,35.431722,-83.445558,"Count of Religous Institutions"
"4467","ROCK SPRINGS",2023,35.605965,-82.894281,"Count of Religous Institutions"
"4468","PROMISED LAND",2023,36.246155,-78.617036,"Count of Religous Institutions"
"4469","CORINTH BAPTT CHURCH",2023,36.215997,-78.582054,"Count of Religous Institutions"
"4470","HENDERSON SPANISH CO",2023,36.311494,-78.400103,"Count of Religous Institutions"
"4471","GATE SEVENTH-DAY ADVENTIST GRP",2023,35.460085,-82.869648,"Count of Religous Institutions"
"4472","REFUGE TEMPLE",2023,36.308037,-78.592051,"Count of Religous Institutions"
"4473","ROUND HILL",2023,35.43501,-83.50906,"Count of Religous Institutions"
"4474","SPIRIT & TRUTH",2023,35.530816,-82.917578,"Count of Religous Institutions"
"4475","BETTER ROADS BIKER CHURCH",2023,36.292342,-78.604195,"Count of Religous Institutions"
"4476","HAZELWOOD CHURCH OF GOD",2023,35.479356,-83.001569,"Count of Religous Institutions"
"4477","WEST OXFORD BAPTIST CHURCH",2023,36.305223,-78.600777,"Count of Religous Institutions"
"4478","PETTIFORD GROVE BAPTIST CHURCH",2023,36.204526,-78.558069,"Count of Religous Institutions"
"4479","CONVERTING HEARTS MINISTRIES",2023,36.10959,-78.68864,"Count of Religous Institutions"
"4480","SHILOH FAMILY MINISTRIES",2023,36.40006,-78.32243,"Count of Religous Institutions"
"4481","IMMACULATE CONCEPTION MISSION",2023,35.530701,-82.837423,"Count of Religous Institutions"
"4482","TROY BURNS FAMILY MINISTRIES",2023,35.430918,-83.447093,"Count of Religous Institutions"
"4483","CONVERTING HEARTS MINISTRIES",2023,36.13958,-78.632975,"Count of Religous Institutions"
"4484","WOODSWORTH BAPTIST CHURCH",2023,36.3285,-78.40392,"Count of Religous Institutions"
"4485","BUTNER FIRST",2023,36.137455,-78.76173,"Count of Religous Institutions"
"4486","BULLOCKS UNITED METHODIST CHR",2023,36.163304,-78.674775,"Count of Religous Institutions"
"4487","BETHEL FAMILY MINISTRIES",2023,35.531742,-82.843382,"Count of Religous Institutions"
"4488","CITY-REFUGE APOSTOLIC MINISTRY",2023,36.126081,-78.646466,"Count of Religous Institutions"
"4489","COLD SPRINGS BAPTIST CHURCH",2023,35.431722,-83.445558,"Count of Religous Institutions"
"4490","ST CYPRIAN'S EPISCOPAL CHURCH",2023,36.304941,-78.588863,"Count of Religous Institutions"
"4491","HAYWOOD PATHWAYS CTR",2023,35.471952,-83.005224,"Count of Religous Institutions"
"4492","RESTORING HOPE GLOBAL INC",2023,35.48772,-82.988846,"Count of Religous Institutions"
"4493","WELL CHURCH HAYWOOD",2023,35.487827,-82.984281,"Count of Religous Institutions"
"4494","KIMBERLY EVANS MINISTRIES",2023,36.13409,-78.759273,"Count of Religous Institutions"
"4495","NEW BEGINNING MINISTRIES",2023,36.3285,-78.40392,"Count of Religous Institutions"
"4496","FULL GOSPEL HOLINESS CHURCH",2023,35.530224,-82.914377,"Count of Religous Institutions"
"4497","GRACE MINISTRIES-HENDERSON NC",2023,36.306625,-78.409206,"Count of Religous Institutions"
"4498","CHURCH IN HENDERSON",2023,36.316736,-78.436406,"Count of Religous Institutions"
"4499","MAGNOLIA HOUSE MINISTRIES INC",2023,36.115409,-78.730427,"Count of Religous Institutions"
"4500","OXFORD SPEAK LIFE WORSHIP CTR",2023,36.349473,-78.621969,"Count of Religous Institutions"
"4501","ST MARGARET'S CHURCH",2023,35.521428,-83.104493,"Count of Religous Institutions"
"4502","QUO VADIS MOTORCYCLE MINISTRY",2023,36.292342,-78.604195,"Count of Religous Institutions"
"4503","TRUTH & FAITH BROKERING INC",2023,36.381006,-78.589506,"Count of Religous Institutions"
"4504","COMMISSION WORLDWIDE CHR INC",2023,36.313839,-78.438416,"Count of Religous Institutions"
"4505","BUTNER PRESBYTERIAN CHURCH",2023,36.137455,-78.76173,"Count of Religous Institutions"
"4506","WORLD MINISTRY OF SUCCESS",2023,36.212448,-78.555313,"Count of Religous Institutions"
"4507","EPISCOPAL DIOCESE-WESTERN NC",2023,35.406801,-82.927995,"Count of Religous Institutions"
"4508","TRUE LOVE BODY ESSENTIALS",2023,36.30734,-78.573759,"Count of Religous Institutions"
"4509","A PLACE-DELIVERANCE CHR-TRNNG",2023,36.322447,-78.403674,"Count of Religous Institutions"
"4510","GALBREATH CREEK MSSNRY BAPT",2023,35.458402,-83.406475,"Count of Religous Institutions"
"4511","UNITING OUR COMMUNITY",2023,36.345061,-78.392293,"Count of Religous Institutions"
"4512","CALVARY ROAD BAPTIST CHURCH",2023,35.50991,-83.073244,"Count of Religous Institutions"
"4513","HAYWOOD COMMUNITY CHURCH",2023,35.493659,-82.98949,"Count of Religous Institutions"
"4514","OUR BIG SHELF",2023,36.114182,-78.6877,"Count of Religous Institutions"
"4515","INTENTIONAL GROWTH CTR",2023,35.52655,-82.97193,"Count of Religous Institutions"
"4516","LIVING WITH VICTORY MINISTRIES",2023,35.51669,-83.098615,"Count of Religous Institutions"
"4517","I DANCE PRAISE ACADEMY",2023,36.329669,-78.420136,"Count of Religous Institutions"
"4518","HIGH COMMISSION CHURCH INC",2023,35.449826,-83.058556,"Count of Religous Institutions"
"4519","GLORY TO GLORY MINISTRIES HSE",2023,36.295657,-78.600631,"Count of Religous Institutions"
"4520","HART'S HEALED MINISTRIES INC",2023,36.18683,-78.71114,"Count of Religous Institutions"
"4521","CORNERSTONE WESLEYAN CHURCH",2023,35.431722,-83.445558,"Count of Religous Institutions"
"4522","ALLPACK ASSEMBLY",2023,36.134864,-78.75124,"Count of Religous Institutions"
"4523","PURPOSE WITH FAITH",2023,36.316575,-78.600372,"Count of Religous Institutions"
"4524","SPOKEN EXISTENCE MINISTRIES",2023,36.308955,-78.404061,"Count of Religous Institutions"
"4525","SOUTHERN BIBLE TESTIMONY INC",2023,35.452599,-83.443069,"Count of Religous Institutions"
"4526","HOUSE ON A HILL MINISTRIES INC",2023,35.575856,-82.966406,"Count of Religous Institutions"
"4527","VINE OF THE MOUNTAINS CHURCH",2023,35.493659,-82.98949,"Count of Religous Institutions"
"4528","FAITH FAMILY OUTREACH INC",2023,36.434357,-78.593444,"Count of Religous Institutions"
"4529","GROVE CHURCH",2023,35.434167,-83.464208,"Count of Religous Institutions"
"4530","ICTHUS MINISTRIES INC",2023,35.361179,-83.456682,"Count of Religous Institutions"
"4531","CHURCH OF JESUS CHRIST OF LDS",2023,36.116334,-78.686674,"Count of Religous Institutions"
"4532","CHURCH OF JESUS CHRIST OF LDS",2023,35.48299,-83.31691,"Count of Religous Institutions"
"4533","DUTCH COVE BAPTIST CHURCH",2023,35.501568,-82.801987,"Count of Religous Institutions"
"4534","BETHEL UNITED METHODIST CHURCH",2023,35.473315,-82.892942,"Count of Religous Institutions"
"4535","CRESTVIEW",2023,35.49671,-82.867156,"Count of Religous Institutions"
"4536","MORNING STAR UNITED MTHDST CHR",2023,35.513822,-82.815298,"Count of Religous Institutions"
"4537","MAPLE GROVE BAPTIST CHURCH",2023,35.511829,-82.874523,"Count of Religous Institutions"
"4538","SUNNY POINT",2023,35.506577,-82.836362,"Count of Religous Institutions"
"4539","FIRST BAPTIST CHR-MAGGIE VLY",2023,35.51669,-83.098615,"Count of Religous Institutions"
"4540","WAYNESVILLE SEVENTH DAY",2023,35.523747,-82.9902,"Count of Religous Institutions"
"4541","LIVING WATERS CATHOLIC RFLCTN",2023,35.520248,-83.1049,"Count of Religous Institutions"
"4542","DELLWOOD BAPTIST CHURCH",2023,35.528003,-83.030174,"Count of Religous Institutions"
"4543","CRUSO UNITED METHODIST CHURCH",2023,35.440417,-82.81296,"Count of Religous Institutions"
"4544","CHEROKEE BAPTIST CHURCH",2023,35.48135,-83.29165,"Count of Religous Institutions"
"4545","CHEROKEE UNITED METHODIST CHR",2023,35.47623,-83.27089,"Count of Religous Institutions"
"4546","ACQUONI BAPTIST CHAPEL",2023,35.48299,-83.31691,"Count of Religous Institutions"
"4547","ROCK SPRINGS BAPTIST CHURCH",2023,35.469729,-83.294314,"Count of Religous Institutions"
"4548","COVENANT PRESBYTERIAN CHURCH",2023,35.48664,-82.986638,"Count of Religous Institutions"
"4549","BARBERVILLE BAPTIST CHURCH",2023,35.512197,-82.991335,"Count of Religous Institutions"
"4550","GRANDVIEW BAPTIST CHURCH",2023,35.446834,-83.005877,"Count of Religous Institutions"
"4551","FAITH UNITED METHODIST CHURCH",2023,35.46485,-83.007446,"Count of Religous Institutions"
"4552","MT OLIVE BAPTIST",2023,35.485831,-82.984456,"Count of Religous Institutions"
"4553","FIRST BAPTIST CHR-LAKE JNLSK",2023,35.525359,-82.947229,"Count of Religous Institutions"
"4554","BIBLE BAPTIST CHURCH",2023,35.50815,-82.990178,"Count of Religous Institutions"
"4555","BRYSON CITY PRESBYTERIAN CHR",2023,35.431722,-83.445558,"Count of Religous Institutions"
"4556","FIRST BAPTIST CHURCH",2023,35.431722,-83.445558,"Count of Religous Institutions"
"4557","BRYSON CITY UNITED MTHDST CHR",2023,35.431722,-83.445558,"Count of Religous Institutions"
"4558","ARLINGTON BAPTIST CHURCH",2023,35.414017,-83.449476,"Count of Religous Institutions"
"4559","ST JOSEPH CATHOLIC CHURCH",2023,35.431722,-83.445558,"Count of Religous Institutions"
"4560","MAPLE GROVE METHODIST CHURCH",2023,35.518519,-82.987377,"Count of Religous Institutions"
"4561","ELIZABETH CHAPEL UNITED MTHDST",2023,35.49695,-82.95353,"Count of Religous Institutions"
"4562","LIFE CHURCH OF WAYNESVILLE",2023,35.480843,-83.006024,"Count of Religous Institutions"
"4563","CHRISTIAN FAITH CTR",2023,36.117226,-78.676679,"Count of Religous Institutions"
"4564","GREENFIELD BAPTIST CHURCH",2023,36.132523,-78.632239,"Count of Religous Institutions"
"4565","SYMNA GROVE BAPTIST CHURCH",2023,36.17936,-78.622582,"Count of Religous Institutions"
"4566","PINE GROVE BAPTIST CHURCH",2023,36.119585,-78.68547,"Count of Religous Institutions"
"4567","MT VERNON MISSIONARY BAPT CHR",2023,36.119585,-78.68547,"Count of Religous Institutions"
"4568","BRASSFIELD BAPTIST CHURCH",2023,36.115003,-78.573929,"Count of Religous Institutions"
"4569","ROCK SPRING BAPTIST CHURCH",2023,36.067962,-78.605832,"Count of Religous Institutions"
"4570","CREEDMOOR UNITED METHODIST CHR",2023,36.120062,-78.683698,"Count of Religous Institutions"
"4571","FELLOWSHIP BAPTIST CHURCH",2023,36.08685,-78.688841,"Count of Religous Institutions"
"4572","GOOD HOPE BAPT CHR OF NC INC",2023,36.054079,-78.553302,"Count of Religous Institutions"
"4573","COMMUNITY UNITED METHODIST CHR",2023,36.134868,-78.767587,"Count of Religous Institutions"
"4574","UNION CHAPEL BAPTIST CHURCH",2023,36.148817,-78.753138,"Count of Religous Institutions"
"4575","FIRST BAPTIST CHURCH-BUTNER",2023,36.134263,-78.762401,"Count of Religous Institutions"
"4576","DEXTER BAPTIST CHURCH",2023,36.307525,-78.58521,"Count of Religous Institutions"
"4577","BAPTIST GROVE CHURCH",2023,36.530741,-78.596884,"Count of Religous Institutions"
"4578","FIRST BAPTIST CHURCH",2023,36.305644,-78.589276,"Count of Religous Institutions"
"4579","PEACES CHAPEL",2023,36.225964,-78.518329,"Count of Religous Institutions"
"4580","OLIVE GROVE BAPTIST CHURCH",2023,36.307525,-78.58521,"Count of Religous Institutions"
"4581","ILONG BAPTIST CHURCH",2023,36.22499,-78.518409,"Count of Religous Institutions"
"4582","OXFORD PRESBYTERIAN CHURCH",2023,36.311431,-78.586032,"Count of Religous Institutions"
"4583","MICHAEL CREEK BAPTIST CHURCH",2023,36.307525,-78.58521,"Count of Religous Institutions"
"4584","DAVIS CHAPEL BAPTIST CHURCH",2023,36.307525,-78.58521,"Count of Religous Institutions"
"4585","GUIDING STAR HOLY CHURCH",2023,36.468307,-78.338638,"Count of Religous Institutions"
"4586","CLYDE CENTRAL UNITED METHODIST",2023,35.531916,-82.912729,"Count of Religous Institutions"
"4587","CRABTREE BAPTIST CHURCH",2023,35.599395,-82.938775,"Count of Religous Institutions"
"4588","CENTRAL HAYWOOD CHR OF CHRIST",2023,35.53026,-82.938579,"Count of Religous Institutions"
"4589","PHIPPS CHAPEL BAPTIST CHURCH",2023,36.299813,-78.38641,"Count of Religous Institutions"
"4590","MT CALVARY HOLLY CHURCH",2023,36.530741,-78.596884,"Count of Religous Institutions"
"4591","SPRING STREET MISSIONARY BAPT",2023,36.328252,-78.409032,"Count of Religous Institutions"
"4592","MT MORIAH AME ZION CHURCH",2023,36.307647,-78.478242,"Count of Religous Institutions"
"4593","JEHOVAH'S WITNESSES",2023,36.356819,-78.37546,"Count of Religous Institutions"
"4594","WELCOME CHAPEL BAPTIST CHURCH",2023,36.301024,-78.40254,"Count of Religous Institutions"
"4595","CHURCH OF JESUS CHRIST OF LDS",2023,36.328094,-78.438245,"Count of Religous Institutions"
"4596","NUTBUSH BAPTIST CHURCH",2023,36.299813,-78.38641,"Count of Religous Institutions"
"4597","SANDY GROVE BAPTIST CHURCH",2023,36.248265,-78.381108,"Count of Religous Institutions"
"4598","ST PAUL UNITED CHR OF CHRIST",2023,36.399865,-78.32195,"Count of Religous Institutions"
"4599","REDBUD BAPTIST CHURCH",2023,36.3285,-78.40392,"Count of Religous Institutions"
"4600","BLESSED HOPE BAPTIST CHURCH",2023,36.344749,-78.449504,"Count of Religous Institutions"
"4601","REHOBOTH UNITED MTHDST CHR",2023,36.269546,-78.504546,"Count of Religous Institutions"
"4602","PHILADELPHIA BAPTIST CHURCH",2023,36.491901,-78.491687,"Count of Religous Institutions"
"4603","SHARON BAPTIST CHURCH",2023,36.386991,-78.777331,"Count of Religous Institutions"
"4604","PEACHTREE UNITED METHODIST CHR",2023,35.516289,-83.130649,"Count of Religous Institutions"
"4605","MT ZION CHRISTIAN CHURCH",2023,36.335727,-78.392263,"Count of Religous Institutions"
"4606","NEW HOPE",2023,35.518835,-82.993928,"Count of Religous Institutions"
"4607","ST BEULAH HOLINESS CHURCH",2023,36.299813,-78.38641,"Count of Religous Institutions"
"4608","WHITE ROCK BAPTIST CHURCH",2023,36.307525,-78.58521,"Count of Religous Institutions"
"4609","MT ZION HOLINESS CHURCH",2023,36.307576,-78.591898,"Count of Religous Institutions"
"4610","BANKS UNITED METHODIST",2023,36.155961,-78.581779,"Count of Religous Institutions"
"4611","SPIRIT OF LIFE CHRISTIAN CTR",2023,36.325522,-78.400654,"Count of Religous Institutions"
"4612","CRYSTAL RIVER CHURCH OF GOD",2023,36.345852,-78.366935,"Count of Religous Institutions"
"4613","FREEDOM LIFE CHURCH OF GOD",2023,36.299813,-78.38641,"Count of Religous Institutions"
"4614","WHITE MEMORIAL UNITED MTHDST",2023,36.315533,-78.400083,"Count of Religous Institutions"
"4615","MIDDLEBURG BAPTIST CHURCH",2023,36.399865,-78.32195,"Count of Religous Institutions"
"4616","BETHABARA CHURCH",2023,35.48299,-83.31691,"Count of Religous Institutions"
"4617","ST STEPHEN'S EPISCOPAL CHURCH",2023,36.313138,-78.589416,"Count of Religous Institutions"
"4618","WAYNESVILLE ABC BOARD",2020,35.467739,-83.00709,"Count of Liquor Institutions"
"4619","CANTON ABC BOARD",2020,35.53072,-82.841064,"Count of Liquor Institutions"
"4620","GRANVILLE COUNTY ABC BOARD",2020,36.3513,-78.6231,"Count of Liquor Institutions"
"4621","ABC STORE-MAGGIE VALLEY",2020,35.5164,-83.0813,"Count of Liquor Institutions"
"4622","EZ STOP",2020,35.463756,-83.009438,"Count of Liquor Institutions"
"4623","BOSU'S WINE SHOP",2020,35.491618,-82.989598,"Count of Liquor Institutions"
"4624","GRANVILLE COUNTY ABC STORE",2020,36.1342,-78.7593,"Count of Liquor Institutions"
"4625","ALCOHOLIC BEVERAGE CONTROL BRD",2020,35.3977,-83.4753,"Count of Liquor Institutions"
"4626","DELLWOOD ABC",2020,35.526012,-83.011121,"Count of Liquor Institutions"
"4627","MAD ANTHONYS TAPROOM-RESTAURA",2020,35.486123,-82.990062,"Count of Liquor Institutions"
"4628","ELEVATED MOUNTAIN DISTILLING",2020,35.5164,-83.0813,"Count of Liquor Institutions"
"4629","BLUE RIDGE BEER HUB",2020,35.489744,-82.986836,"Count of Liquor Institutions"
"4630","SOCO WINE",2020,35.511753,-83.075279,"Count of Liquor Institutions"
"4631","VANCE COUNTY ABC BOARD 1",2020,36.336811,-78.431107,"Count of Liquor Institutions"
"4632","CLASSIC WINESELLER",2020,35.489981,-82.988397,"Count of Liquor Institutions"
"4633","CANTON ABC BOARD",2021,35.53072,-82.841064,"Count of Liquor Institutions"
"4634","WAYNESVILLE ABC BOARD",2021,35.467739,-83.00709,"Count of Liquor Institutions"
"4635","GRANVILLE COUNTY ABC BOARD",2021,36.3513,-78.6231,"Count of Liquor Institutions"
"4636","ABC STORE-MAGGIE VALLEY",2021,35.5164,-83.0813,"Count of Liquor Institutions"
"4637","EZ STOP",2021,35.463756,-83.009438,"Count of Liquor Institutions"
"4638","BOSU'S WINE SHOP",2021,35.491618,-82.989598,"Count of Liquor Institutions"
"4639","GRANVILLE COUNTY ABC STORE",2021,36.1342,-78.7593,"Count of Liquor Institutions"
"4640","ALCOHOLIC BEVERAGE CONTROL BRD",2021,35.3977,-83.4753,"Count of Liquor Institutions"
"4641","DELLWOOD ABC",2021,35.526012,-83.011121,"Count of Liquor Institutions"
"4642","MAD ANTHONYS TAPROOM-RESTAURA",2021,35.486123,-82.990062,"Count of Liquor Institutions"
"4643","ELEVATED MOUNTAIN DISTILLING",2021,35.5164,-83.0813,"Count of Liquor Institutions"
"4644","BLUE RIDGE BEER HUB",2021,35.489744,-82.986836,"Count of Liquor Institutions"
"4645","SOCO WINE INC",2021,35.518156,-83.122587,"Count of Liquor Institutions"
"4646","SOCO WINE",2021,35.511753,-83.075279,"Count of Liquor Institutions"
"4647","ADC",2021,35.5164,-83.0813,"Count of Liquor Institutions"
"4648","BRYSON CITY WINE MARKET",2021,35.3977,-83.4753,"Count of Liquor Institutions"
"4649","VANCE COUNTY ABC BOARD 1",2021,36.336811,-78.431107,"Count of Liquor Institutions"
"4650","CLASSIC WINESELLER",2021,35.489981,-82.988397,"Count of Liquor Institutions"
"4651","CANTON ABC BOARD",2022,35.534885,-82.837432,"Count of Liquor Institutions"
"4652","WAYNESVILLE ABC BOARD",2022,35.467739,-83.00709,"Count of Liquor Institutions"
"4653","GRANVILLE COUNTY ABC BOARD",2022,36.3513,-78.6231,"Count of Liquor Institutions"
"4654","ABC STORE-MAGGIE VALLEY",2022,35.5164,-83.0813,"Count of Liquor Institutions"
"4655","EZ STOP",2022,35.463756,-83.009438,"Count of Liquor Institutions"
"4656","BOSU'S WINE SHOP",2022,35.491618,-82.989598,"Count of Liquor Institutions"
"4657","GRANVILLE COUNTY ABC STORE",2022,36.1342,-78.7593,"Count of Liquor Institutions"
"4658","ALCOHOLIC BEVERAGE CONTROL BRD",2022,35.3977,-83.4753,"Count of Liquor Institutions"
"4659","DELLWOOD ABC",2022,35.526012,-83.011121,"Count of Liquor Institutions"
